ID,Manufacturer,Model,Nickname,Year Start,Year End,Engine Size,Tyre Size ,Wheel Size ,ROAD HERO SKU,SRP INC VAT,Trade Price
3216,Ford,Kuga,II,2013,2016,2.0 EcoBoost,145/80/18,"18""",RH070,299,182.5
3197,Ford,Kuga,II Facelift,2016,2019,"1.5 EcoBoost,1.5TDCi,2.0TDCi,2.5i",145/80/18,"18""",RH070,299,182.5
3211,Ford,Kuga,II Facelift,2016,2019,"1.5 EcoBoost,2.0TDCi",145/80/18,"18""",RH070,299,182.5
3193,Ford,Kuga,III,2020,1900,"1.5 EcoBlue,1.5 EcoBoost,2.0 EcoBlue mHEV",155/85/18,"18""",RH065,299,182.5
3202,Ford,Kuga,III,2020,1900,"2.0 EcoBlue,2.5 Duratec PHEV",155/85/18,"18""",RH065,299,182.5
3226,Ford,Mondeo,MK2,1996,2000,"1.6i,1.8 TD,1.8i,2.0i",125/80/17,"17""",RH064,249,155
3237,Ford,Mondeo,MK2,1996,2000,2.5i,125/80/17,"17""",RH064,249,155
3225,Ford,Mondeo,MK3,2000,2007,"1.8i,2.0 D,2.0i,2.2TDCi",125/80/17,"17""",RH068,249,155
3231,Ford,Mondeo,MK3,2000,2007,"2.5i,3.0i",125/80/17,"17""",RH068,249,155
3241,Ford,Mondeo,MK3,2000,2007,3.0i ST,135/80/17,"17""",RH167,249,155
3224,Ford,Mondeo,MK4,2007,2010,"1.6Ti,1.8TDCi,2.0TDCi",135/80/17,"17""",RH167,249,155
3229,Ford,Mondeo,MK4,2007,2010,"2.0i,2.2TDCi,2.3i",135/80/17,"17""",RH167,249,155
3240,Ford,Mondeo,MK4,2007,2010,2.5i,135/80/17,"17""",RH167,249,155
3223,Ford,Mondeo,MK4 Facelift,2010,2015,"1.6TDCi,1.6Ti,2.0i,2.0TDCi",135/80/17,"17""",RH167,249,155
3235,Ford,Mondeo,MK4 Facelift,2010,2015,"1.6 EcoBoost,2.2TDCi,2.3i",135/80/17,"17""",RH167,249,155
3245,Ford,Mondeo,MK4 Facelift,2010,2015,2.0 EcoBoost,135/80/17,"17""",RH167,249,155
3222,Ford,Mondeo,MK5 (CD391),2014,2017,"1.0 EcoBoost,1.5TDCi,1.6TDCi,2.0TDCi,2.5i",135/80/17,"17""",RH167,249,155
3232,Ford,Mondeo,MK5 (CD391),2014,2017,"1.5 EcoBoost,2.0,2.0TDCi",135/80/17,"17""",RH167,249,155
3243,Ford,Mondeo,MK5 (CD391),2014,2017,"2.0 EcoBoost,2.0TDCi Bi-Turbo",135/80/17,"17""",RH167,249,155
3220,Ford,Mondeo,MK5 (CD391) Facelift,2017,2019,"1.5 EcoBoost,2.0 Ti,2.0TDCi,2.5i",135/80/17,"17""",RH167,249,155
3230,Ford,Mondeo,MK5 (CD391) Facelift,2017,2019,2.0 EcoBoost,135/80/17,"17""",RH167,249,155
3236,Ford,Mondeo,MK5 (CD391) Facelift,2017,2019,2.0 EcoBoost,135/80/17,"17""",RH167,249,155
3221,Ford,Mondeo,MK5 (CD391) Facelift,2019,1900,2.0 EcoBlue,135/80/17,"17""",RH167,249,155
3227,Ford,Mondeo,MK5 (CD391) Facelift,2019,1900,"1.5 EcoBoost,2.0 EcoBlue,2.0 Ti",135/80/17,"17""",RH167,249,155
3244,Ford,Mustang,V,2005,2009,4.0i,145/80/18,"18""",RH072,299,182.5
3248,Ford,Mustang,V,2005,2009,4.6i GT,145/80/18,"18""",RH072,299,182.5
3242,Ford,Mustang,V Facelift,2010,2014,4.0i,145/80/18,"18""",RH072,299,182.5
3246,Ford,Mustang,V Facelift,2010,2014,"3.7Ti,4.6i GT",145/80/18,"18""",RH072,299,182.5
3255,Ford,Mustang,V Facelift,2010,2014,5.0Ti GT,145/80/18,"18""",RH072,299,182.5
3239,Ford,Mustang,VI (S550),2015,2017,"2.3 EcoBoost,3.7Ti",145/80/18,"18""",RH227,299,182.5
3250,Ford,Mustang,VI (S550),2015,2017,5.0Ti,125/70/19,"19""",RH228,399,240
3233,Ford,Mustang,VI (S550) Facelift,2018,1900,2.3 EcoBoost,145/80/18,"18""",RH227,299,182.5
3238,Ford,Mustang,VI (S550) Facelift,2018,1900,"5.0 Ti,5.0 Ti Bullit",125/70/19,"19""",RH228,399,240
3272,Ford,Mustang Mach-E,,2020,1900,"Extended Range,Standard Range,Standard Range AWD",155/80/19,"19""",RH235,399,240
3281,Ford,Mustang Mach-E,,2020,1900,Extended Range AWD,155/80/19,"19""",RH235,399,240
10580,Ford,Mustang Mach-E,,2020,1900,"Extended Range,Standard Range",155/80/19,"19""",RH235,399,240
3290,Ford,Puma,J2K,2019,1900,"1.0 EcoBoost,1.5 EcoBlue",135/80/17,"17""",RH167,249,155
3297,Ford,Puma,J2K,2019,1900,1.0 EcoBoost,135/80/17,"17""",RH167,249,155
3301,Ford,Puma,J2K,2019,1900,1.5 EcoBoost,135/80/17,"17""",RH167,249,155
3289,Ford,Puma,,1997,2002,"1.4i,1.6i,1.7i",125/80/15,"15""",RH022,199,125
3317,Ford,S-MAX,I,2006,2010,"1.8TDCi,2.0i,2.0TDCi,2.3i",135/80/17,"17""",RH171,249,155
3325,Ford,S-MAX,I,2006,2010,2.2TDCi,135/80/17,"17""",RH171,249,155
3328,Ford,S-MAX,I,2006,2010,2.5i,135/80/17,"17""",RH171,249,155
3316,Ford,S-MAX,I Facelift,2010,2015,"1.6TDCi,2.0TDCi",135/80/17,"17""",RH171,249,155
3320,Ford,S-MAX,I Facelift,2010,2015,"1.6 EcoBoost,2.2TDCi,2.3i",135/80/17,"17""",RH171,249,155
3327,Ford,S-MAX,I Facelift,2010,2015,2.0 EcoBoost,135/80/17,"17""",RH171,249,155
3312,Ford,S-MAX,II,2015,2020,"1.5 EcoBoost,2.0 EcoBlue,2.0TDCi",145/80/18,"18""",RH069,299,182.5
3319,Ford,S-MAX,II,2015,2020,"1.5 EcoBoost,2.0 EcoBlue,2.0TDCi",145/80/18,"18""",RH069,299,182.5
3324,Ford,S-MAX,II,2015,2020,"2.0 EcoBlue Bi-Turbo,2.0 EcoBoost,2.0TDCi Bi-Turbo",145/80/18,"18""",RH069,299,182.5
3314,Ford,S-MAX,II Facelift,2020,1900,2.0 EcoBlue,145/80/18,"18""",RH069,299,182.5
3331,Ford,SportKa,,2003,2008,1.6i,125/80/15,"15""",RH022,199,125
3332,Ford,StreetKa,,2003,2006,1.6i,125/80/15,"15""",RH022,199,125
3339,Ford,Taurus,IV,2000,2007,3.0i,135/80/17,"17""",RH167,249,155
3345,Ford,Taurus,IV,2000,2007,3.0i DOHC,135/80/17,"17""",RH167,249,155
3381,Ford,Tourneo Connect,I,2002,2007,"1.8i,1.8TDCi",135/80/17,"17""",RH167,249,155
3382,Ford,Tourneo Connect,I Facelift,2007,2009,"1.8i,1.8TDCi",135/80/17,"17""",RH167,249,155
3379,Ford,Tourneo Connect,I Facelift,2009,2013,1.8TDCi,135/80/17,"17""",RH167,249,155
3376,Ford,Tourneo Connect,II,2013,2018,"1.0 EcoBoost,1.5TDCi,1.6TDCi",135/80/17,"17""",RH167,249,155
3387,Ford,Tourneo Connect,II,2013,2018,"1.5TDCi,1.6 EcoBoost",135/80/17,"17""",RH167,249,155
3378,Ford,Tourneo Connect,II Facelift,2018,2022,"1.0 EcoBoost,1.5 EcoBlue",135/80/17,"17""",RH171,249,155
3386,Ford,Tourneo Connect,II Facelift,2018,2022,1.5 EcoBlue,135/80/17,"17""",RH171,249,155
10723,Ford,Tourneo Connect,SKN,2022,1900,"1.5 EcoBoost,2.0 EcoBlue",135/80/17,"17""",RH149,249,155
3384,Ford,Tourneo Courier,Facelift,2018,1900,"1.0 Ecoboost,1.5TDCi",125/80/15,"15""",RH022,199,125
3383,Ford,Tourneo Courier,,2014,2018,"1.0 Ecoboost,1.5TDCi,1.6TDCi",125/80/15,"15""",RH022,199,125
3407,Ford,Transit Connect,I,2002,2009,"1.8i,1.8TDCi",135/80/17,"17""",RH167,249,155
3406,Ford,Transit Connect,I Facelift,2010,2013,1.8TDCi,135/80/17,"17""",RH167,249,155
3403,Ford,Transit Connect,II,2013,2018,"1.0 EcoBoost,1.5TDCi,1.6TDCi",135/80/17,"17""",RH167,249,155
3413,Ford,Transit Connect,II,2013,2018,"1.5TDCi,1.6 EcoBoost",135/80/17,"17""",RH167,249,155
3405,Ford,Transit Connect,II Facelift,2018,2022,"1.0 EcoBoost,1.5 EcoBlue",135/80/17,"17""",RH171,249,155
3410,Ford,Transit Connect,II Facelift,2018,2022,1.5 EcoBlue,135/80/17,"17""",RH171,249,155
NEW,Ford,Transit Connect,SKN,2022,1900,"1.5,2.0 EcoBoost,2.0 EcoBlue, 2.0d",135/80/17,"17""",RH149,249,155
3409,Ford,Transit Courier,Facelift,2018,1900,"1.0 Ecoboost,1.5 TDCi",125/80/15,"15""",RH022,199,125
3408,Ford,Transit Courier,,2014,2018,"1.0 Ecoboost,1.5 TDCi,1.6 TDCi",125/80/15,"15""",RH022,199,125
10690,Genesis,GV60,JW,2022,1900,EV,155/80/19,"19""",RH258,399,240
NEW,Genesis,GV80,JX1,2020,1900,"2.5T,3.0TD,3.5T",155/80/19,"19""",RH258,399,240
3571,Honda,Accord,AC\AD,1984,1985,"1.6,1.8",125/80/15,"15""",RH004,199,125
3592,Honda,Accord,CF\CL\CH,1997,2002,"2.0 SiR-T,2.2i Euro-R,2.3 SiR",125/80/17,"17""",RH075,249,155
3573,Honda,Accord,CG\CH,1998,2003,"2.0i,2.3i",125/80/17,"17""",RH075,249,155
3579,Honda,Accord,CG\CH,1998,2003,"2.2 Type-R,3.0i",125/80/17,"17""",RH075,249,155
3564,Honda,Accord,CL\CM,2002,2008,"2.0i,2.2 i-CTDi,2.4i",125/80/17,"17""",RH075,249,155
3575,Honda,Accord,CL\CM,2002,2008,"2.0i Euro-R,2.4i",125/80/17,"17""",RH075,249,155
3557,Honda,Accord,CR,2013,2020,"2.0H,2.4i",135/80/17,"17""",RH172,249,155
3566,Honda,Accord,CR,2013,2020,3.5i,135/80/17,"17""",RH172,249,155
3561,Honda,Accord,CU\CW,2008,2011,"2.0i,2.2 i-DTEC",135/80/17,"17""",RH172,249,155
3569,Honda,Accord,CU\CW,2008,2011,2.4i,135/80/17,"17""",RH172,249,155
3560,Honda,Accord,CU\CW Facelift,2011,2015,"2.0i,2.2 i-DTEC",135/80/17,"17""",RH172,249,155
3568,Honda,Accord,CU\CW Facelift,2011,2015,2.4i,135/80/17,"17""",RH172,249,155
3558,Honda,Accord,CV,2018,1900,2.0 e:HEV,135/80/17,"17""",RH172,249,155
3581,Honda,Accord,SY\SZ,1981,1983,"1.6,1.8",125/80/15,"15""",RH004,199,125
3596,Honda,Acty,II Facelift,1990,1995,0.7,125/80/15,"15""",RH004,199,125
3593,Honda,Acty,II Facelift,1995,1999,0.7,125/80/15,"15""",RH004,199,125
3597,Honda,Acty,III,1999,2018,"0.7i,0.7i AT,0.7i MT",125/80/15,"15""",RH004,199,125
3598,Honda,Airwave,GJ,2005,2008,1.5i,125/80/15,"15""",RH004,199,125
3599,Honda,Airwave,GJ Facelift,2008,2010,1.5i,125/80/15,"15""",RH004,199,125
3600,Honda,Amaze,II,2018,1900,"1.2 i-VTEC,1.5 i-DTEC CVT,1.5 i-DTEC MT",125/80/15,"15""",RH004,199,125
3606,Honda,Avancier,I,1999,2003,2.3,125/80/17,"17""",RH075,249,155
3614,Honda,Avancier,I,1999,2003,3,125/80/17,"17""",RH075,249,155
3613,Honda,Ballade,GM6,2014,2017,1.5i,125/80/15,"15""",RH004,199,125
3607,Honda,Ballade,GM6 Facelift,2017,2020,1.5i,125/80/15,"15""",RH004,199,125
3608,Honda,Ballade,GM7,2020,1900,1.5i,125/80/15,"15""",RH004,199,125
3617,Honda,Brio,II,2018,1900,1.2 i-VTEC,125/80/15,"15""",RH004,199,125
3618,Honda,Brio Amaze,,2014,1900,"1.2 i-VTEC,1.3 i-VTEC",125/80/15,"15""",RH004,199,125
3620,Honda,Capa,Facelift,2000,2002,1.5,125/80/15,"15""",RH004,199,125
3619,Honda,Capa,,1998,2000,1.5,125/80/15,"15""",RH004,199,125
3622,Honda,City,3A,1996,2002,"1.3i,1.5i",125/80/15,"15""",RH004,199,125
3625,Honda,City,AA/VF/FA,1981,1986,"1.2 E,1.2 Pro,1.2 R,1.2 Turbo",125/80/15,"15""",RH004,199,125
3623,Honda,City,GA,1986,1988,1.2,125/80/15,"15""",RH004,199,125
3624,Honda,City,GA Facelift,1988,1994,"1.2,1.3",125/80/15,"15""",RH004,199,125
3621,Honda,City,GD,2002,2008,"1.2i,1.3i,1.5i",125/80/15,"15""",RH004,199,125
3638,Honda,Civic,AG/AH/AJ/AK/AT/EC/SB,1983,1987,"1.3,1.5,1.5i",125/80/15,"15""",RH004,199,125
3636,Honda,Civic,ED/EE/EF/SH,1987,1991,"1.3,1.5,1.6",125/80/17,"17""",RH075,249,155
3646,Honda,Civic,ED/EE/EF/SH,1987,1991,"1.6,1.6 SiR",125/80/15,"15""",RH004,199,125
3635,Honda,Civic,EG/EH/EJ,1991,1995,"1.3,1.5,1.5i,1.6 ESi",125/80/15,"15""",RH004,199,125
3644,Honda,Civic,EG/EH/EJ,1991,1995,"1.5,1.6,1.6 SiR,1.6 VTi",125/80/15,"15""",RH004,199,125
3634,Honda,Civic,EJ/EK/EM,1995,2000,"1.3,1.4i,1.5,1.5i,1.6i,2.0D",125/80/15,"15""",RH004,199,125
3649,Honda,Civic,EJ/EK/EM,1995,2000,"1.5,1.6,1.6 SiR,1.6i",125/80/15,"15""",RH004,199,125
3662,Honda,Civic,EJ/EK/EM,1995,2000,"1.6 SiR,1.8i",125/80/17,"17""",RH075,249,155
3630,Honda,Civic,ES/EP/EM/EU,2000,2005,"1.3i,1.4i,1.5i,1.6i,1.7 CTDi,1.7i",125/80/15,"15""",RH004,199,125
3654,Honda,Civic,ES/EP/EM/EU,2000,2005,2.0i,125/80/17,"17""",RH075,249,155
3628,Honda,Civic,FB/FG,2011,2016,1.8i,125/80/17,"17""",RH075,249,155
3629,Honda,Civic,FD,2005,2012,1.3H,125/80/17,"17""",RH075,249,155
3633,Honda,Civic,FD,2005,2012,"1.8i,2.0i",125/80/17,"17""",RH075,249,155
10725,Honda,Civic,FE,2022,1900,"1.5 VTEC,2.0 e:HEV",135/80/17,"17""",RH172,249,155
3637,Honda,Civic,SL/SS/SR/ST/VC/WD,1979,1983,"1.3,1.5",125/80/15,"15""",RH004,199,125
3626,Honda,Civic,X (FC),2016,2019,"1.0 VTEC,1.6 i-DTEC",125/80/17,"17""",RH075,249,155
3627,Honda,Civic,X (FC) Facelift,2019,2022,"1.0 VTEC,1.6 i-DTEC",125/80/17,"17""",RH075,249,155
3632,Honda,Civic,X (FC) Facelift,2019,2022,"1.5 VTEC Turbo,1.5i",125/80/17,"17""",RH075,249,155
3643,Honda,Civic 5d,IX (FK Facelift),2015,2017,"1.4i-VTEC,1.6i-DTEC",125/80/17,"17""",RH075,249,155
3648,Honda,Civic 5d,IX (FK Facelift),2015,2017,1.8i-VTEC,125/80/17,"17""",RH075,249,155
3645,Honda,Civic 5d,IX (FK),2012,2015,"1.4i-VTEC,1.6i-DTEC",125/80/17,"17""",RH075,249,155
3651,Honda,Civic 5d,VIII (FK/FN),2005,2011,"1.4i-DSi,1.4i-VTEC",125/80/17,"17""",RH075,249,155
3655,Honda,Civic 5d,VIII (FK/FN),2005,2011,"1.8i-VTEC,2.2i-CTDi",125/80/17,"17""",RH075,249,155
3640,Honda,Civic 5d,X,2017,2019,"1.0 VTEC,1.6 i-DTEC",125/80/17,"17""",RH075,249,155
3641,Honda,Civic 5d,X,2017,2019,1.5 VTEC,125/80/17,"17""",RH075,249,155
3642,Honda,Civic 5d,X Facelift,2019,1900,"1.0 VTEC,1.6 i-DTEC",125/80/17,"17""",RH075,249,155
3647,Honda,Civic 5d,X Facelift,2019,1900,1.5 VTEC,125/80/17,"17""",RH075,249,155
3659,Honda,Civic del Sol,,1993,1997,1.6 VTEC,125/80/15,"15""",RH004,199,125
3668,Honda,Civic Ferio,EG/EH,1991,1995,"1.5,1.6,1.6 SiR",125/80/15,"15""",RH004,199,125
3658,Honda,Civic Ferio,EK,1995,1998,"1.3,1.5,1.6",125/80/15,"15""",RH004,199,125
3667,Honda,Civic Ferio,EK,1995,1998,1.6,125/80/15,"15""",RH004,199,125
3657,Honda,Civic Ferio,EK Facelift,1998,2000,"1.3,1.5,1.6",125/80/15,"15""",RH004,199,125
3665,Honda,Civic Ferio,EK Facelift,1998,2000,1.6,125/80/15,"15""",RH004,199,125
3653,Honda,Civic Ferio,ES,2000,2003,"1.5,1.7",125/80/15,"15""",RH004,199,125
3656,Honda,Civic Ferio,ES Facelift,2003,2005,"1.5,1.7",125/80/15,"15""",RH004,199,125
3661,Honda,Civic Shuttle,AJ/AK,1983,1987,"1.3,1.5,1.5i",125/80/15,"15""",RH004,199,125
3664,Honda,Civic Shuttle,EF,1987,1997,"1.3,1.5,1.6",125/80/15,"15""",RH004,199,125
3672,Honda,Civic Type R,EK9,1997,2001,1.6,125/80/17,"17""",RH075,249,155
3671,Honda,Civic Type R,EP3,2001,2005,2.0i,125/80/17,"17""",RH075,249,155
3670,Honda,Civic Type R,FD,2007,2010,"2.0 Mugen RR,2.0i",125/80/17,"17""",RH075,249,155
NEW,Honda,Civic Type R,FE,2023,1900,2.0i,125/70/18,"18""",RH219,299,182.5
3663,Honda,Civic Type R,FK2,2015,2017,"2.0i,2.0i-VTEC",125/70/18,"18""",RH219,299,182.5
3666,Honda,Civic Type R,FK8,2017,2023,2.0i,125/70/18,"18""",RH219,299,182.5
3669,Honda,Civic Type R,FN,2006,2012,"2.0 i-VTEC,2.0i",125/80/17,"17""",RH075,249,155
3674,Honda,Concerto,MA,1988,1995,"1.4,1.5,1.5i,1.6,1.6i",125/80/15,"15""",RH004,199,125
3690,Honda,Concerto,MA,1988,1995,1.6,125/80/15,"15""",RH004,199,125
3683,Honda,CR-V,RD1/RD2/RD3,1995,1999,"2.0 Active Scape,2.0i",135/80/17,"17""",RH172,249,155
3682,Honda,CR-V,RD1/RD2/RD3 Facelift,1998,2001,2.0i,135/80/17,"17""",RH172,249,155
3680,Honda,CR-V,RD4/RD5/RD6/RD7/RD9,2001,2006,"2.0i,2.2 i-CTDi,2.4i",145/80/18,"18""",RH076,299,182.5
3679,Honda,CR-V,RE1/RE2/RE3/RE4/RE5/RE7,2006,2012,"2.0i,2.2 i-CTDi,2.2 i-DTEC,2.4,2.4i",145/80/18,"18""",RH076,299,182.5
3678,Honda,CR-V,RM1/RM3/RM4,2011,2016,"1.6D,2.0i,2.2D",145/80/18,"18""",RH076,299,182.5
3684,Honda,CR-V,RM1/RM3/RM4,2011,2016,2.4i,145/80/18,"18""",RH076,299,182.5
3677,Honda,CR-V,RM1/RM3/RM4 Facelift,2015,2018,"1.6D,2.0i",145/80/18,"18""",RH076,299,182.5
3681,Honda,CR-V,RM1/RM3/RM4 Facelift,2015,2018,2.4i,145/80/18,"18""",RH076,299,182.5
10727,Honda,CR-V,RS,2023,1900,2.0 e:HEV,155/85/18,"18""",RH079,299,182.5
3675,Honda,CR-V,RW/RT,2017,2018,"1.5T,2.0,2.0i,2.4i",155/85/18,"18""",RH077,299,182.5
3685,Honda,CR-V,RW/RT,2017,2018,1.5T CVT,155/85/18,"18""",RH077,299,182.5
3676,Honda,CR-V,RW/RT Facelift,2019,1900,"1.5T,1.5T CVT,2.0,2.0 i-VTEC,2.0H,2.4 i-VTEC",155/85/18,"18""",RH077,299,182.5
3689,Honda,CR-X,I,1983,1987,"1.3,1.5i",125/80/15,"15""",RH004,199,125
3696,Honda,CR-X,I,1983,1987,1.6i,125/80/15,"15""",RH004,199,125
3687,Honda,CR-X,II,1987,1992,"1.5 AT,1.5 MT,1.6,1.6i",125/80/15,"15""",RH004,199,125
3702,Honda,CR-X,II,1987,1992,"1.6 SiR,1.6i",125/80/15,"15""",RH004,199,125
3686,Honda,CR-X,III,1992,1998,"1.6 ESi,1.6 VTi",125/80/15,"15""",RH004,199,125
3688,Honda,CR-X del Sol,,1992,1998,"1.6,1.6 SiR",125/80/15,"15""",RH004,199,125
3692,Honda,CR-Z,ZF,2010,2017,1.5,125/80/17,"17""",RH075,249,155
3700,Honda,Del Sol,,1993,1997,"1.5 S,1.6 S,1.6 Si",125/80/15,"15""",RH004,199,125
3708,Honda,Del Sol,,1993,1997,1.6 VTEC,125/80/15,"15""",RH004,199,125
3701,Honda,Domani,I,1992,1997,"1.5,1.6",125/80/15,"15""",RH004,199,125
3712,Honda,Domani,I,1992,1997,1.8,125/80/15,"15""",RH004,199,125
3704,Honda,Domani,II,1997,2001,"1.5,1.6,1.6 LEV",125/80/15,"15""",RH004,199,125
3705,Honda,E,,2020,1900,EV,125/80/17,"17""",RH075,249,155
NEW,Honda,e:Ny1,RSA,2023,1900,EV,145/80/18,"18""",RH076,299,182.5
3711,Honda,Element,YH,2003,2006,2.4i,155/85/18,"18""",RH077,299,182.5
3707,Honda,Element,YH Facelift,2009,2011,2.4i,155/85/18,"18""",RH077,299,182.5
3722,Honda,Fit,GE/GP,2007,2014,"1.3,1.3i,1.5,1.5i",125/80/15,"15""",RH004,199,125
3721,Honda,Fit,GP/GK,2013,2018,"1.3i,1.5H,1.5i",125/80/15,"15""",RH004,199,125
3719,Honda,Fit,GP/GK Facelift,2017,2019,"1.3i,1.5H,1.5i",125/80/15,"15""",RH004,199,125
3720,Honda,Fit,GR,2020,1900,"1.3i,1.5H",125/80/15,"15""",RH004,199,125
3726,Honda,Fit Aria,GD,2002,2005,"1.3i,1.5i",125/80/15,"15""",RH004,199,125
3727,Honda,Fit Aria,GD Facelift,2005,2009,1.5i,125/80/15,"15""",RH004,199,125
3728,Honda,Fit Shuttle,,2011,2015,"1.3,1.5i",125/80/15,"15""",RH004,199,125
3732,Honda,Freed,I,2008,2016,"1.5H,1.5i",125/80/15,"15""",RH004,199,125
3735,Honda,Freed Spike,,2010,2016,"1.5,1.5i",125/80/15,"15""",RH004,199,125
3729,Honda,FR-V,BE,2004,2009,"1.7i,1.8i,2.0i,2.2i-CTDi",125/80/17,"17""",RH075,249,155
3736,Honda,Gienia,,2017,2020,1.5i,125/80/15,"15""",RH004,199,125
3738,Honda,Grace,Facelift,2017,2020,"1.5,1.5i",125/80/15,"15""",RH004,199,125
3737,Honda,Grace,,2014,2017,"1.5,1.5i",125/80/15,"15""",RH004,199,125
3740,Honda,Greiz,,2016,2020,1.5i,125/80/15,"15""",RH004,199,125
3743,Honda,HR-V,GH,1998,2006,1.6i,135/80/17,"17""",RH172,249,155
3741,Honda,HR-V,RU,2015,2018,"1.5 i-VTEC,1.6 i-DTEC",135/80/17,"17""",RH172,249,155
3742,Honda,HR-V,RU Facelift,2018,2021,"1.5 i-VTEC,1.6 i-DTEC,1.8 i-VTEC",135/80/17,"17""",RH172,249,155
3749,Honda,HR-V,RU Facelift,2018,2021,"1.5 i-MMD,1.5 Turbo",135/80/17,"17""",RH172,249,155
10728,Honda,HR-V,RV,2021,1900,1.5 i-MMD,145/80/18,"18""",RH076,299,182.5
3748,Honda,Insight,ZE1,1999,2006,1.0i,125/80/15,"15""",RH004,199,125
3746,Honda,Insight,ZE2,2009,2011,1.3i,125/80/15,"15""",RH004,199,125
3747,Honda,Insight,ZE2 Facelift,2011,2014,1.3i,125/80/15,"15""",RH004,199,125
3744,Honda,Insight,ZE4,2018,1900,1.5,125/80/17,"17""",RH075,249,155
3750,Honda,Insight Exclusive,,2011,2014,1.5i,125/80/15,"15""",RH004,199,125
3752,Honda,Inspire,CP,2007,2012,3.5i,125/80/17,"17""",RH075,249,155
3755,Honda,Inspire,UA4/UA5,1998,2001,"2.5i,3.2i",125/80/17,"17""",RH075,249,155
3754,Honda,Inspire,UA4/UA5 Facelift,2001,2003,2.5i,125/80/17,"17""",RH075,249,155
3758,Honda,Inspire,UA4/UA5 Facelift,2001,2003,3.2i,125/80/17,"17""",RH075,249,155
3753,Honda,Inspire,UC,2003,2007,3.0i,125/80/17,"17""",RH075,249,155
3751,Honda,Inspire,VI,2018,1900,"1.5T,2.0",125/80/17,"17""",RH075,249,155
3765,Honda,Integra,II,1989,1993,"1.6,1.8",125/80/15,"15""",RH004,199,125
3772,Honda,Integra,II,1989,1993,"1.6 AT,1.6 MT",125/80/15,"15""",RH004,199,125
3761,Honda,Integra,III,1993,1995,"1.6,1.8",125/80/15,"15""",RH004,199,125
3771,Honda,Integra,III,1993,1995,"1.8 AT,1.8 MT",125/80/15,"15""",RH004,199,125
3762,Honda,Integra,III Facelift,1995,2001,1.6,125/80/15,"15""",RH004,199,125
3773,Honda,Integra,III Facelift,1995,2001,"1.8 SiR,1.8 SiR AT,1.8 SiR MT,1.8 Type R",125/80/17,"17""",RH075,249,155
3759,Honda,Integra,IV,2001,2004,"2.0,2.0i",125/80/17,"17""",RH075,249,155
3767,Honda,Integra,IV,2001,2004,2.0 Type R,125/80/17,"17""",RH075,249,155
3760,Honda,Integra,IV Facelift,2004,2006,2,125/80/17,"17""",RH075,249,155
3764,Honda,Integra,IV Facelift,2004,2006,2.0 Type R,125/80/17,"17""",RH075,249,155
3766,Honda,Integra SJ,,1996,2001,1.5,125/80/15,"15""",RH004,199,125
3769,Honda,Jade,Facelift,2018,2020,"1.5H,1.5i",125/80/17,"17""",RH075,249,155
3768,Honda,Jade,,2013,2018,"1.5H,1.5i,1.8i",125/80/17,"17""",RH075,249,155
3776,Honda,Jazz,"GD, GE",2002,2009,"1.2i,1.3i",125/80/15,"15""",RH004,199,125
3777,Honda,Jazz,"GE, GG, GP",2008,2015,"1.2i,1.3i,1.4i",125/80/15,"15""",RH004,199,125
3775,Honda,Jazz,GK,2014,2019,1.3i,125/80/15,"15""",RH004,199,125
3770,Honda,Jazz,GK Facelift,2017,2019,"1.3 i-VTEC,1.5 i-VTEC",125/80/15,"15""",RH004,199,125
3774,Honda,Jazz,GR,2020,1900,"1.5 i-MMD,EV",125/80/15,"15""",RH004,199,125
3782,Honda,Legend,KB,2004,2008,3.5i,145/80/18,"18""",RH078,299,182.5
3783,Honda,Legend,KB Facelift,2008,2012,3.7i,145/80/18,"18""",RH078,299,182.5
3780,Honda,Legend,KC,2015,2018,3.5,145/80/18,"18""",RH078,299,182.5
3781,Honda,Legend,KC Facelift,2018,1900,3.5,145/80/18,"18""",RH078,299,182.5
3794,Honda,Life,JA4,1997,1998,0.7i,125/80/15,"15""",RH004,199,125
3793,Honda,Life,JB1/JB2,1998,2001,0.7i,125/80/15,"15""",RH004,199,125
3790,Honda,Life,JB5/JB6/JB7/JB8,2003,2006,"0.7 Turbo,0.7i",125/80/15,"15""",RH004,199,125
3789,Honda,Life,JB5/JB6/JB7/JB8 Facelift,2006,2008,"0.7 Turbo,0.7i",125/80/15,"15""",RH004,199,125
3787,Honda,Life,JC1/JC2,2008,2010,"0.7 Turbo,0.7i",125/80/15,"15""",RH004,199,125
3788,Honda,Life,JC1/JC2 Facelift,2010,2014,"0.7 Turbo,0.7i",125/80/15,"15""",RH004,199,125
3795,Honda,Life,SA/VA/WA,1971,1974,0.4,125/80/15,"15""",RH004,199,125
3796,Honda,Life Dunk,,2000,2003,0.7i,125/80/15,"15""",RH004,199,125
3798,Honda,Logo,Facelift,1998,2002,1.3,125/80/15,"15""",RH004,199,125
3797,Honda,Logo,,1996,1998,1.3,125/80/15,"15""",RH004,199,125
3803,Honda,Mobilio,I,2001,2003,1.5,125/80/15,"15""",RH004,199,125
3802,Honda,Mobilio,I Facelift,2004,2008,1.5,125/80/15,"15""",RH004,199,125
3800,Honda,Mobilio,II,2014,2017,"1.5 i-DTEC,1.5 i-VTEC",125/80/15,"15""",RH004,199,125
